2/6/1999|CATAWBA 1|100|
2/6/1999|CATAWBA 2|100|
2/6/1999|CRYSTAL RIVER 3|98|MAIN TURBINE GOVERNOR VALVE # 4 ISOLATED DUE TO BEING IN AN IMPROPER POSITIO
2/6/1999|FARLEY 1|100|
2/6/1999|FARLEY 2|100|
2/6/1999|HARRIS 1|100|
2/6/1999|HATCH 1|100|
2/6/1999|HATCH 2|93|INCREASING REACTOR POWER LEVEL
2/6/1999|MCGUIRE 1|100|
2/6/1999|MCGUIRE 2|100|
2/6/1999|NORTH ANNA 1|100|
2/6/1999|NORTH ANNA 2|100|
2/6/1999|OCONEE 1|100|
2/6/1999|OCONEE 2|100|
2/6/1999|OCONEE 3|100|
2/6/1999|ROBINSON 2|100|
2/6/1999|SAINT LUCIE 1|100|
2/6/1999|SAINT LUCIE 2|95|REPAIRING CONDENSER TUBE LEAK
2/6/1999|SEQUOYAH 1|100|
2/6/1999|SEQUOYAH 2|100|
2/6/1999|SUMMER 1|100|
2/6/1999|SURRY 1|100|
2/6/1999|SURRY 2|100|
2/6/1999|TURKEY POINT 3|100|
2/6/1999|TURKEY POINT 4|100|
2/6/1999|VOGTLE 1|100|
2/6/1999|VOGTLE 2|100|
2/6/1999|WATTS BAR 1|76|COASTDOWN TO REFUELING OUTAGE
2/6/1999|BRAIDWOOD 1|100|
2/6/1999|BRAIDWOOD 2|100|
2/6/1999|BYRON 1|100|
2/6/1999|BYRON 2|100|
2/6/1999|CLINTON 1|0|REFUELING OUTAGE
2/6/1999|COOK 1|0|MAINTENANCE OUTAGE
2/6/1999|COOK 2|0|REFUELING OUTAGE
2/6/1999|DAVIS BESSE 1|100|
2/6/1999|DRESDEN 2|99|
2/6/1999|DRESDEN 3|0|REFUELING OUTAGE
2/6/1999|DUANE ARNOLD 1|100|
2/6/1999|FERMI 2|97|ADMINISTRATIVE POWER LIMIT
2/6/1999|KEWAUNEE 1|95|POWER LIMITED DUE TO STEAM GENERATOR TUBE PLUGGING
2/6/1999|LASALLE 1|100|
2/6/1999|LASALLE 2|0|REFUELING OUTAGE - DEFUELED
2/6/1999|MONTICELLO 1|100|
2/6/1999|PALISADES 1|100|
2/6/1999|PERRY 1|96|COASTDOWN TO REFUELING OUTAGE
2/6/1999|POINT BEACH 1|100|
2/6/1999|POINT BEACH 2|0|REFUELING OUTAGE - COMPLETED LOADING FUEL
2/6/1999|PRAIRIE ISLAND 1|100|
2/6/1999|PRAIRIE ISLAND 2|15|REDUCING POWER TO HOT SHUTDOWN FOR PLANNED MAINTENANCE OUTAGE
2/6/1999|QUAD CITIES 1|100|
2/6/1999|QUAD CITIES 2|100|
2/6/1999|ARKANSAS NUCLEAR 1|100|
2/6/1999|ARKANSAS NUCLEAR 2|0|EXITING REFUELING OUTAGE
2/6/1999|CALLAWAY 1|100|
2/6/1999|COMANCHE PEAK 1|100|
2/6/1999|COMANCHE PEAK 2|100|
2/6/1999|COOPER 1|100|
2/6/1999|DIABLO CANYON 1|94|COASTDOWN TO REFUELING OUTAGE
2/6/1999|DIABLO CANYON 2|100|
2/6/1999|FT CALHOUN 1|100|
2/6/1999|GRAND GULF 1|100|
2/6/1999|PALO VERDE 1|100|
2/6/1999|PALO VERDE 2|99|
2/6/1999|PALO VERDE 3|100|
2/6/1999|RIVER BEND 1|94|
2/6/1999|SAN ONOFRE 2|0|REFUELING OUTAGE - COMPLETED LOADING FUEL
2/6/1999|SAN ONOFRE 3|100|
2/6/1999|SOUTH TEXAS 1|100|
2/6/1999|SOUTH TEXAS 2|100|
2/6/1999|WASHINGTON NUCLEAR 2|85|LOAD FOLLOW
2/6/1999|WATERFORD 3|87|COASTDOWN TO REFUELING OUTAGE
2/6/1999|WOLF CREEK 1|100|
2/7/1999|BEAVER VALLEY 1|100|
2/7/1999|BEAVER VALLEY 2|100|
2/7/1999|CALVERT CLIFFS 1|100|
2/7/1999|CALVERT CLIFFS 2|100|
2/7/1999|FITZPATRICK 1|100|
2/7/1999|GINNA 1|94|COASTDOWN TO REFUELING OUTAGE
2/7/1999|HOPE CREEK 1|100|
2/7/1999|INDIAN POINT 2|99|ADMINISTRATIVE POWER LIMIT
2/7/1999|INDIAN POINT 3|100|
2/7/1999|LIMERICK 1|100|
2/7/1999|LIMERICK 2|100|
2/7/1999|MILLSTONE 2|0|REFUELING OUTAGE
2/7/1999|MILLSTONE 3|100|
2/7/1999|NINE MILE POINT 1|100|
2/7/1999|NINE MILE POINT 2|100|
2/7/1999|OYSTER CREEK 1|98|
2/7/1999|PEACH BOTTOM 2|100|
2/7/1999|PEACH BOTTOM 3|100|
2/7/1999|PILGRIM 1|100|
2/7/1999|SALEM 1|100|
2/7/1999|SALEM 2|100|
2/7/1999|SEABROOK 1|100|
2/7/1999|SUSQUEHANNA 1|60|REDUCED REACTOR POWER LEVEL TO REPAIR A LEAK ON REACTOR WATER CLEANUP NON-RE
2/7/1999|SUSQUEHANNA 2|100|
2/7/1999|THREE MILE ISLAND 1|100|
2/7/1999|VERMONT YANKEE 1|100|
2/7/1999|BROWNS FERRY 1|0|DEFUELED
2/7/1999|BROWNS FERRY 2|100|
2/7/1999|BROWNS FERRY 3|95|INCREASING POWER
2/7/1999|BRUNSWICK 1|100|
2/7/1999|BRUNSWICK 2|100|
2/7/1999|CATAWBA 1|100|
2/7/1999|CATAWBA 2|100|
2/7/1999|CRYSTAL RIVER 3|98|MAIN TURBINE GOVERNOR VALVE # 4 ISOLATED DUE TO BEING IN AN IMPROPER POSITIO
2/7/1999|FARLEY 1|100|
2/7/1999|FARLEY 2|100|
2/7/1999|HARRIS 1|100|
2/7/1999|HATCH 1|100|
2/7/1999|HATCH 2|100|
2/7/1999|MCGUIRE 1|100|
2/7/1999|MCGUIRE 2|95|
2/7/1999|NORTH ANNA 1|100|
2/7/1999|NORTH ANNA 2|100|
2/7/1999|OCONEE 1|100|
2/7/1999|OCONEE 2|100|
2/7/1999|OCONEE 3|100|
2/7/1999|ROBINSON 2|100|
2/7/1999|SAINT LUCIE 1|100|
2/7/1999|SAINT LUCIE 2|100|
2/7/1999|SEQUOYAH 1|100|
2/7/1999|SEQUOYAH 2|100|
2/7/1999|SUMMER 1|100|
2/7/1999|SURRY 1|100|
2/7/1999|SURRY 2|100|
2/7/1999|TURKEY POINT 3|100|
2/7/1999|TURKEY POINT 4|100|
2/7/1999|VOGTLE 1|100|
2/7/1999|VOGTLE 2|100|
2/7/1999|WATTS BAR 1|75|COASTDOWN TO REFUELING OUTAGE
2/7/1999|BRAIDWOOD 1|100|
2/7/1999|BRAIDWOOD 2|100|
2/7/1999|BYRON 1|100|
2/7/1999|BYRON 2|100|
2/7/1999|CLINTON 1|0|REFUELING OUTAGE
2/7/1999|COOK 1|0|MAINTENANCE OUTAGE
2/7/1999|COOK 2|0|REFUELING OUTAGE
2/7/1999|DAVIS BESSE 1|96|INCREASING POWER AFTER CONTROL VALVE TEST
2/7/1999|DRESDEN 2|99|
2/7/1999|DRESDEN 3|0|REFUELING OUTAGE
2/7/1999|DUANE ARNOLD 1|100|
2/7/1999|FERMI 2|97|ADMINISTRATIVE POWER LIMIT
2/7/1999|KEWAUNEE 1|95|POWER LIMITED DUE TO STEAM GENERATOR TUBE PLUGGING
2/7/1999|LASALLE 1|100|
2/7/1999|LASALLE 2|0|REFUELING OUTAGE - DEFUELED
2/7/1999|MONTICELLO 1|100|
2/7/1999|PALISADES 1|100|
2/7/1999|PERRY 1|84|COASTDOWN TO REFUELING OUTAGE
2/7/1999|POINT BEACH 1|100|
2/7/1999|POINT BEACH 2|0|REFUELING OUTAGE - COMPLETED LOADING FUEL
2/7/1999|PRAIRIE ISLAND 1|100|
2/7/1999|PRAIRIE ISLAND 2|0|IN HOT SHUTDOWN FOR PLANNED MAINTENANCE OUTAGE
2/7/1999|QUAD CITIES 1|100|
2/7/1999|QUAD CITIES 2|100|
2/7/1999|ARKANSAS NUCLEAR 1|100|
2/7/1999|ARKANSAS NUCLEAR 2|0|EXITING REFUELING OUTAGE
2/7/1999|CALLAWAY 1|100|
2/7/1999|COMANCHE PEAK 1|100|
2/7/1999|COMANCHE PEAK 2|100|
2/7/1999|COOPER 1|100|
2/7/1999|DIABLO CANYON 1|92|COASTDOWN TO REFUELING OUTAGE
2/7/1999|DIABLO CANYON 2|100|
2/7/1999|FT CALHOUN 1|100|
2/7/1999|GRAND GULF 1|100|
2/7/1999|PALO VERDE 1|100|
2/7/1999|PALO VERDE 2|100|
2/7/1999|PALO VERDE 3|100|
2/7/1999|RIVER BEND 1|93|POWER SUPPRESSION DUE TO FUEL LEAKERS
2/7/1999|SAN ONOFRE 2|0|REFUELING OUTAGE - COMPLETED LOADING FUEL
2/7/1999|SAN ONOFRE 3|100|
2/7/1999|SOUTH TEXAS 1|100|
2/7/1999|SOUTH TEXAS 2|100|
2/7/1999|WASHINGTON NUCLEAR 2|85|LOAD FOLLOW
2/7/1999|WATERFORD 3|86|COASTDOWN TO REFUELING OUTAGE
2/7/1999|WOLF CREEK 1|100|
2/8/1999|BEAVER VALLEY 1|100|
2/8/1999|BEAVER VALLEY 2|100|
2/8/1999|CALVERT CLIFFS 1|100|
2/8/1999|CALVERT CLIFFS 2|100|
2/8/1999|FITZPATRICK 1|100|
2/8/1999|GINNA 1|92|COASTDOWN TO REFUELING OUTAGE
2/8/1999|HOPE CREEK 1|100|
2/8/1999|INDIAN POINT 2|99|ADMINISTRATIVE POWER LIMIT
2/8/1999|INDIAN POINT 3|100|
2/8/1999|LIMERICK 1|100|
2/8/1999|LIMERICK 2|100|
2/8/1999|MILLSTONE 2|0|REFUELING OUTAGE
2/8/1999|MILLSTONE 3|100|
2/8/1999|NINE MILE POINT 1|100|
2/8/1999|NINE MILE POINT 2|100|
2/8/1999|OYSTER CREEK 1|100|
2/8/1999|PEACH BOTTOM 2|100|
2/8/1999|PEACH BOTTOM 3|100|
2/8/1999|PILGRIM 1|100|
2/8/1999|SALEM 1|100|
2/8/1999|SALEM 2|100|
2/8/1999|SEABROOK 1|100|
2/8/1999|SUSQUEHANNA 1|70|INCREASING POWER
2/8/1999|SUSQUEHANNA 2|100|
2/8/1999|THREE MILE ISLAND 1|100|
2/8/1999|VERMONT YANKEE 1|100|
2/8/1999|BROWNS FERRY 1|0|DEFUELED
2/8/1999|BROWNS FERRY 2|100|
2/8/1999|BROWNS FERRY 3|100|
2/8/1999|BRUNSWICK 1|100|
2/8/1999|BRUNSWICK 2|100|
2/8/1999|CATAWBA 1|100|
2/8/1999|CATAWBA 2|100|
2/8/1999|CRYSTAL RIVER 3|98|MAIN TURBINE GOVERNOR VALVE # 4 ISOLATED DUE TO BEING IN AN IMPROPER POSITIO
2/8/1999|FARLEY 1|100|
2/8/1999|FARLEY 2|100|
2/8/1999|HARRIS 1|100|
2/8/1999|HATCH 1|100|
2/8/1999|HATCH 2|100|
2/8/1999|MCGUIRE 1|100|
2/8/1999|MCGUIRE 2|100|
2/8/1999|NORTH ANNA 1|100|
2/8/1999|NORTH ANNA 2|100|
2/8/1999|OCONEE 1|100|
2/8/1999|OCONEE 2|100|
2/8/1999|OCONEE 3|100|
2/8/1999|ROBINSON 2|100|
2/8/1999|SAINT LUCIE 1|100|
2/8/1999|SAINT LUCIE 2|100|
2/8/1999|SEQUOYAH 1|100|
2/8/1999|SEQUOYAH 2|100|
2/8/1999|SUMMER 1|100|
2/8/1999|SURRY 1|100|
2/8/1999|SURRY 2|100|
2/8/1999|TURKEY POINT 3|100|
2/8/1999|TURKEY POINT 4|100|
2/8/1999|VOGTLE 1|100|
2/8/1999|VOGTLE 2|100|
2/8/1999|WATTS BAR 1|75|COASTDOWN TO REFUELING OUTAGE
2/8/1999|BRAIDWOOD 1|100|
2/8/1999|BRAIDWOOD 2|100|
2/8/1999|BYRON 1|100|
2/8/1999|BYRON 2|100|
2/8/1999|CLINTON 1|0|REFUELING OUTAGE
2/8/1999|COOK 1|0|MAINTENANCE OUTAGE
2/8/1999|COOK 2|0|REFUELING OUTAGE
2/8/1999|DAVIS BESSE 1|100|
2/8/1999|DRESDEN 2|100|
2/8/1999|DRESDEN 3|0|REFUELING OUTAGE
2/8/1999|DUANE ARNOLD 1|100|
2/8/1999|FERMI 2|97|ADMINISTRATIVE POWER LIMIT
2/8/1999|KEWAUNEE 1|95|POWER LIMITED DUE TO STEAM GENERATOR TUBE PLUGGING
2/8/1999|LASALLE 1|100|
2/8/1999|LASALLE 2|0|REFUELING OUTAGE - DEFUELED
2/8/1999|MONTICELLO 1|100|
2/8/1999|PALISADES 1|100|
2/8/1999|PERRY 1|100|COASTDOWN TO REFUELING OUTAGE
2/8/1999|POINT BEACH 1|100|
2/8/1999|POINT BEACH 2|0|REFUELING OUTAGE - COMPLETED LOADING FUEL
2/8/1999|PRAIRIE ISLAND 1|100|
2/8/1999|PRAIRIE ISLAND 2|75|INCREASING POWER
2/8/1999|QUAD CITIES 1|100|
2/8/1999|QUAD CITIES 2|100|
2/8/1999|ARKANSAS NUCLEAR 1|100|
2/8/1999|ARKANSAS NUCLEAR 2|0|EXITING REFUELING OUTAGE
2/8/1999|CALLAWAY 1|100|
2/8/1999|COMANCHE PEAK 1|100|
2/8/1999|COMANCHE PEAK 2|100|
2/8/1999|COOPER 1|100|
2/8/1999|DIABLO CANYON 1|0|REFUELING OUTAGE
2/8/1999|DIABLO CANYON 2|100|
2/8/1999|FT CALHOUN 1|100|
2/8/1999|GRAND GULF 1|100|
2/8/1999|PALO VERDE 1|100|
2/8/1999|PALO VERDE 2|100|
2/8/1999|PALO VERDE 3|100|
2/8/1999|RIVER BEND 1|93|POWER SUPPRESSION DUE TO FUEL LEAKERS
2/8/1999|SAN ONOFRE 2|0|REFUELING OUTAGE - COMPLETED LOADING FUEL
2/8/1999|SAN ONOFRE 3|100|
2/8/1999|SOUTH TEXAS 1|100|
2/8/1999|SOUTH TEXAS 2|100|
2/8/1999|WASHINGTON NUCLEAR 2|85|LOAD FOLLOW
2/8/1999|WATERFORD 3|85|COASTDOWN TO REFUELING OUTAGE
2/8/1999|WOLF CREEK 1|100|
2/9/1999|BEAVER VALLEY 1|100|
2/9/1999|BEAVER VALLEY 2|100|
2/9/1999|CALVERT CLIFFS 1|100|
2/9/1999|CALVERT CLIFFS 2|100|
2/9/1999|FITZPATRICK 1|100|
2/9/1999|GINNA 1|91|COASTDOWN TO REFUELING OUTAGE
2/9/1999|HOPE CREEK 1|100|
2/9/1999|INDIAN POINT 2|99|ADMINISTRATIVE POWER LIMIT
2/9/1999|INDIAN POINT 3|100|
2/9/1999|LIMERICK 1|100|
2/9/1999|LIMERICK 2|100|
2/9/1999|MILLSTONE 2|0|REFUELING OUTAGE
2/9/1999|MILLSTONE 3|100|
2/9/1999|NINE MILE POINT 1|100|
2/9/1999|NINE MILE POINT 2|100|
2/9/1999|OYSTER CREEK 1|100|
2/9/1999|PEACH BOTTOM 2|100|
2/9/1999|PEACH BOTTOM 3|100|
2/9/1999|PILGRIM 1|100|
2/9/1999|SALEM 1|100|
2/9/1999|SALEM 2|100|
2/9/1999|SEABROOK 1|100|
2/9/1999|SUSQUEHANNA 1|100|
2/9/1999|SUSQUEHANNA 2|100|
2/9/1999|THREE MILE ISLAND 1|100|
2/9/1999|VERMONT YANKEE 1|100|
2/9/1999|BROWNS FERRY 1|0|DEFUELED
2/9/1999|BROWNS FERRY 2|100|
2/9/1999|BROWNS FERRY 3|100|
2/9/1999|BRUNSWICK 1|100|
2/9/1999|BRUNSWICK 2|100|
2/9/1999|CATAWBA 1|100|
2/9/1999|CATAWBA 2|100|
2/9/1999|CRYSTAL RIVER 3|98|MAIN TURBINE GOVERNOR VALVE # 4 ISOLATED DUE TO BEING IN AN IMPROPER POSITIO
2/9/1999|FARLEY 1|100|
2/9/1999|FARLEY 2|100|
2/9/1999|HARRIS 1|100|
2/9/1999|HATCH 1|100|
2/9/1999|HATCH 2|98|MAXIMUM OBTAINABLE POWER
2/9/1999|MCGUIRE 1|100|
2/9/1999|MCGUIRE 2|100|
2/9/1999|NORTH ANNA 1|100|
2/9/1999|NORTH ANNA 2|100|
2/9/1999|OCONEE 1|100|
2/9/1999|OCONEE 2|100|
2/9/1999|OCONEE 3|100|
2/9/1999|ROBINSON 2|100|
2/9/1999|SAINT LUCIE 1|100|
2/9/1999|SAINT LUCIE 2|100|
2/9/1999|SEQUOYAH 1|100|
2/9/1999|SEQUOYAH 2|100|
2/9/1999|SUMMER 1|100|
2/9/1999|SURRY 1|100|
2/9/1999|SURRY 2|100|
2/9/1999|TURKEY POINT 3|100|
2/9/1999|TURKEY POINT 4|100|
2/9/1999|VOGTLE 1|100|
2/9/1999|VOGTLE 2|100|
2/9/1999|WATTS BAR 1|74|COASTDOWN TO REFUELING OUTAGE
2/9/1999|BRAIDWOOD 1|100|
2/9/1999|BRAIDWOOD 2|100|
2/9/1999|BYRON 1|100|
2/9/1999|BYRON 2|100|
2/9/1999|CLINTON 1|0|REFUELING OUTAGE
2/9/1999|COOK 1|0|MAINTENANCE OUTAGE
2/9/1999|COOK 2|0|REFUELING OUTAGE
2/9/1999|DAVIS BESSE 1|100|
2/9/1999|DRESDEN 2|99|
2/9/1999|DRESDEN 3|0|REFUELING OUTAGE
2/9/1999|DUANE ARNOLD 1|100|
2/9/1999|FERMI 2|97|ADMINISTRATIVE POWER LIMIT
2/9/1999|KEWAUNEE 1|95|POWER LIMITED DUE TO STEAM GENERATOR TUBE PLUGGING
2/9/1999|LASALLE 1|100|
2/9/1999|LASALLE 2|0|REFUELING OUTAGE - DEFUELED
2/9/1999|MONTICELLO 1|100|
2/9/1999|PALISADES 1|100|
2/9/1999|PERRY 1|100|COASTDOWN TO REFUELING OUTAGE
2/9/1999|POINT BEACH 1|100|
2/9/1999|POINT BEACH 2|0|REFUELING OUTAGE - COMPLETED LOADING FUEL
2/9/1999|PRAIRIE ISLAND 1|100|
2/9/1999|PRAIRIE ISLAND 2|100|
2/9/1999|QUAD CITIES 1|100|
2/9/1999|QUAD CITIES 2|100|
2/9/1999|ARKANSAS NUCLEAR 1|100|
2/9/1999|ARKANSAS NUCLEAR 2|0|EXITING REFUELING OUTAGE
2/9/1999|CALLAWAY 1|100|
2/9/1999|COMANCHE PEAK 1|100|
2/9/1999|COMANCHE PEAK 2|100|
2/9/1999|COOPER 1|100|
2/9/1999|DIABLO CANYON 1|0|REFUELING OUTAGE
2/9/1999|DIABLO CANYON 2|100|
2/9/1999|FT CALHOUN 1|100|
2/9/1999|GRAND GULF 1|100|
2/9/1999|PALO VERDE 1|100|
2/9/1999|PALO VERDE 2|100|
2/9/1999|PALO VERDE 3|100|
2/9/1999|RIVER BEND 1|93|POWER SUPPRESSION DUE TO FUEL LEAKERS
2/9/1999|SAN ONOFRE 2|0|REFUELING OUTAGE - COMPLETED LOADING FUEL
2/9/1999|SAN ONOFRE 3|100|
2/9/1999|SOUTH TEXAS 1|100|
2/9/1999|SOUTH TEXAS 2|100|
2/9/1999|WASHINGTON NUCLEAR 2|100|
2/9/1999|WATERFORD 3|85|COASTDOWN TO REFUELING OUTAGE
2/9/1999|WOLF CREEK 1|91|REDUCED POWER DUE TO A LOW PRESSURE FEEDWATER HEATER TUBE LEAK
2/10/1999|BEAVER VALLEY 1|100|
2/10/1999|BEAVER VALLEY 2|100|
2/10/1999|CALVERT CLIFFS 1|100|
2/10/1999|CALVERT CLIFFS 2|100|
2/10/1999|FITZPATRICK 1|100|
2/10/1999|GINNA 1|90|COASTDOWN TO REFUELING OUTAGE
2/10/1999|HOPE CREEK 1|99|COASTDOWN TO REFUELING OUTAGE
2/10/1999|INDIAN POINT 2|99|ADMINISTRATIVE POWER LIMIT
2/10/1999|INDIAN POINT 3|100|
2/10/1999|LIMERICK 1|100|
2/10/1999|LIMERICK 2|99|COASTDOWN TO REFUELING OUTAGE
2/10/1999|MILLSTONE 2|0|REFUELING OUTAGE
2/10/1999|MILLSTONE 3|95|REDUCED REACTOR POWER LEVEL DUE TO # 1A FEEDWATER HEATER NORMAL LEVEL CONTRO
2/10/1999|NINE MILE POINT 1|100|
2/10/1999|NINE MILE POINT 2|100|
2/10/1999|OYSTER CREEK 1|100|
2/10/1999|PEACH BOTTOM 2|100|
2/10/1999|PEACH BOTTOM 3|100|
2/10/1999|PILGRIM 1|100|
2/10/1999|SALEM 1|100|
2/10/1999|SALEM 2|100|
2/10/1999|SEABROOK 1|100|
2/10/1999|SUSQUEHANNA 1|100|
2/10/1999|SUSQUEHANNA 2|100|
2/10/1999|THREE MILE ISLAND 1|100|
2/10/1999|VERMONT YANKEE 1|100|
2/10/1999|BROWNS FERRY 1|0|DEFUELED
2/10/1999|BROWNS FERRY 2|100|
2/10/1999|BROWNS FERRY 3|100|
2/10/1999|BRUNSWICK 1|100|
2/10/1999|BRUNSWICK 2|100|
2/10/1999|CATAWBA 1|100|
2/10/1999|CATAWBA 2|100|
2/10/1999|CRYSTAL RIVER 3|98|MAIN TURBINE GOVERNOR VALVE # 4 ISOLATED DUE TO BEING IN AN IMPROPER POSITIO
2/10/1999|FARLEY 1|100|
2/10/1999|FARLEY 2|100|
2/10/1999|HARRIS 1|100|
2/10/1999|HATCH 1|100|
2/10/1999|HATCH 2|98|MAXIMUM OBTAINABLE POWER
2/10/1999|MCGUIRE 1|100|
2/10/1999|MCGUIRE 2|100|
2/10/1999|NORTH ANNA 1|100|
2/10/1999|NORTH ANNA 2|100|
2/10/1999|OCONEE 1|100|
2/10/1999|OCONEE 2|100|
2/10/1999|OCONEE 3|100|
2/10/1999|ROBINSON 2|100|
2/10/1999|SAINT LUCIE 1|100|
2/10/1999|SAINT LUCIE 2|100|
2/10/1999|SEQUOYAH 1|100|
2/10/1999|SEQUOYAH 2|100|
2/10/1999|SUMMER 1|100|
2/10/1999|SURRY 1|100|
2/10/1999|SURRY 2|100|
2/10/1999|TURKEY POINT 3|100|
2/10/1999|TURKEY POINT 4|100|
2/10/1999|VOGTLE 1|100|
2/10/1999|VOGTLE 2|100|
2/10/1999|WATTS BAR 1|74|COASTDOWN TO REFUELING OUTAGE
2/10/1999|BRAIDWOOD 1|100|
2/10/1999|BRAIDWOOD 2|100|
2/10/1999|BYRON 1|100|
2/10/1999|BYRON 2|100|
2/10/1999|CLINTON 1|0|REFUELING OUTAGE
2/10/1999|COOK 1|0|MAINTENANCE OUTAGE
2/10/1999|COOK 2|0|REFUELING OUTAGE
2/10/1999|DAVIS BESSE 1|100|
2/10/1999|DRESDEN 2|99|
2/10/1999|DRESDEN 3|0|REFUELING OUTAGE
2/10/1999|DUANE ARNOLD 1|100|
2/10/1999|FERMI 2|97|ADMINISTRATIVE POWER LIMIT
2/10/1999|KEWAUNEE 1|95|POWER LIMITED DUE TO STEAM GENERATOR TUBE PLUGGING
2/10/1999|LASALLE 1|100|
2/10/1999|LASALLE 2|0|REFUELING OUTAGE - DEFUELED
2/10/1999|MONTICELLO 1|100|
2/10/1999|PALISADES 1|100|
2/10/1999|PERRY 1|100|COASTDOWN TO REFUELING OUTAGE
2/10/1999|POINT BEACH 1|100|
2/10/1999|POINT BEACH 2|0|REFUELING OUTAGE - COMPLETED LOADING FUEL
2/10/1999|PRAIRIE ISLAND 1|100|
2/10/1999|PRAIRIE ISLAND 2|100|
2/10/1999|QUAD CITIES 1|100|
2/10/1999|QUAD CITIES 2|100|
2/10/1999|ARKANSAS NUCLEAR 1|100|
2/10/1999|ARKANSAS NUCLEAR 2|0|EXITING REFUELING OUTAGE
2/10/1999|CALLAWAY 1|100|
2/10/1999|COMANCHE PEAK 1|100|
2/10/1999|COMANCHE PEAK 2|100|
2/10/1999|COOPER 1|100|
2/10/1999|DIABLO CANYON 1|0|REFUELING OUTAGE
2/10/1999|DIABLO CANYON 2|100|
2/10/1999|FT CALHOUN 1|100|
2/10/1999|GRAND GULF 1|100|
2/10/1999|PALO VERDE 1|100|
2/10/1999|PALO VERDE 2|100|
2/10/1999|PALO VERDE 3|100|
2/10/1999|RIVER BEND 1|92|POWER SUPPRESSION DUE TO FUEL LEAKERS
2/10/1999|SAN ONOFRE 2|0|REFUELING OUTAGE - COMPLETED LOADING FUEL
2/10/1999|SAN ONOFRE 3|100|
2/10/1999|SOUTH TEXAS 1|100|
2/10/1999|SOUTH TEXAS 2|100|
2/10/1999|WASHINGTON NUCLEAR 2|85|LOAD FOLLOWING
2/10/1999|WATERFORD 3|84|COASTDOWN TO REFUELING OUTAGE
2/10/1999|WOLF CREEK 1|96|INCREASING REACTOR POWER LEVEL AFTER REPAIRING A TUBE LEAK ON THE LOW PRESS
2/11/1999|BEAVER VALLEY 1|100|
2/11/1999|BEAVER VALLEY 2|100|
2/11/1999|CALVERT CLIFFS 1|100|
2/11/1999|CALVERT CLIFFS 2|100|
2/11/1999|FITZPATRICK 1|100|
2/11/1999|GINNA 1|89|COASTDOWN TO REFUELING OUTAGE
2/11/1999|HOPE CREEK 1|99|COASTDOWN TO REFUELING OUTAGE
2/11/1999|INDIAN POINT 2|99|ADMINISTRATIVE POWER LIMIT
2/11/1999|INDIAN POINT 3|100|
2/11/1999|LIMERICK 1|100|
2/11/1999|LIMERICK 2|98|COASTDOWN TO REFUELING OUTAGE
2/11/1999|MILLSTONE 2|0|REFUELING OUTAGE
2/11/1999|MILLSTONE 3|95|REDUCED REACTOR POWER LEVEL DUE TO # 1A FEEDWATER HEATER NORMAL LEVEL CONTRO
2/11/1999|NINE MILE POINT 1|100|
2/11/1999|NINE MILE POINT 2|100|
2/11/1999|OYSTER CREEK 1|100|
2/11/1999|PEACH BOTTOM 2|100|
2/11/1999|PEACH BOTTOM 3|100|
2/11/1999|PILGRIM 1|100|
2/11/1999|SALEM 1|100|
2/11/1999|SALEM 2|100|
2/11/1999|SEABROOK 1|100|
2/11/1999|SUSQUEHANNA 1|100|
2/11/1999|SUSQUEHANNA 2|100|
2/11/1999|THREE MILE ISLAND 1|100|
2/11/1999|VERMONT YANKEE 1|100|
2/11/1999|BROWNS FERRY 1|0|DEFUELED
2/11/1999|BROWNS FERRY 2|100|
2/11/1999|BROWNS FERRY 3|100|
2/11/1999|BRUNSWICK 1|100|
2/11/1999|BRUNSWICK 2|100|
2/11/1999|CATAWBA 1|100|
2/11/1999|CATAWBA 2|100|
2/11/1999|CRYSTAL RIVER 3|98|MAIN TURBINE GOVERNOR VALVE # 4 ISOLATED DUE TO BEING IN AN IMPROPER POSITIO
2/11/1999|FARLEY 1|100|
2/11/1999|FARLEY 2|100|
2/11/1999|HARRIS 1|100|
2/11/1999|HATCH 1|100|
2/11/1999|HATCH 2|98|MAXIMUM OBTAINABLE POWER
2/11/1999|MCGUIRE 1|100|
2/11/1999|MCGUIRE 2|100|
2/11/1999|NORTH ANNA 1|100|
2/11/1999|NORTH ANNA 2|100|
2/11/1999|OCONEE 1|100|
2/11/1999|OCONEE 2|100|
2/11/1999|OCONEE 3|100|
2/11/1999|ROBINSON 2|100|
2/11/1999|SAINT LUCIE 1|100|
2/11/1999|SAINT LUCIE 2|100|
2/11/1999|SEQUOYAH 1|100|
2/11/1999|SEQUOYAH 2|100|
2/11/1999|SUMMER 1|100|
2/11/1999|SURRY 1|100|
2/11/1999|SURRY 2|100|
2/11/1999|TURKEY POINT 3|100|
2/11/1999|TURKEY POINT 4|100|
2/11/1999|VOGTLE 1|100|
2/11/1999|VOGTLE 2|100|
2/11/1999|WATTS BAR 1|74|COASTDOWN TO REFUELING OUTAGE
2/11/1999|BRAIDWOOD 1|100|
2/11/1999|BRAIDWOOD 2|100|
2/11/1999|BYRON 1|100|
2/11/1999|BYRON 2|100|
2/11/1999|CLINTON 1|0|REFUELING OUTAGE
2/11/1999|COOK 1|0|MAINTENANCE OUTAGE
2/11/1999|COOK 2|0|REFUELING OUTAGE
2/11/1999|DAVIS BESSE 1|100|
